Marital status,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Target_Numeric,total_units_enrolled,total_units_approved,approval_rate,avg_semester_grade,evaluation_load,is_mature_student,financial_risk,scholarship_effective,enrollment_stability
1,1,1,132.0,3,1,2,7,125.5,1,0,1,1,0,18,0,0,0,0,10.8,1.4,1.74,Enrolled,2,16,14,0.875,13.154285714285717,16,0,0,0,1.0
1,1,3,110.0,27,37,3,3,110.0,1,0,1,1,0,27,7,0,6,0,9.4,-0.8,-3.12,Dropout,0,23,15,0.6521739130434783,12.75,23,1,0,0,1.0
1,1,1,127.0,19,38,8,3,133.7,1,1,1,1,0,18,0,0,0,0,12.7,3.7,-1.7,Dropout,0,12,11,0.9166666666666666,12.4,13,0,1,0,0.9230769230769231
1,1,1,130.0,2,3,9,1,117.6,0,0,1,1,0,19,0,2,0,3,9.4,-0.8,-3.12,Enrolled,2,10,7,0.7,11.45,22,0,0,0,0.45454545454545453
1,1,39,140.0,19,38,9,10,140.0,0,0,1,1,0,19,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,4,0.3333333333333333,12.625,24,0,0,0,0.5
1,1,39,150.0,19,1,1,1,150.0,0,0,1,1,0,22,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,12,6,0.5,13.041666666666668,24,0,0,0,0.5
1,1,1,133.0,19,38,4,5,133.7,1,0,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,12.833333333333332,12,0,0,0,1.0
1,1,1,109.0,37,37,9,3,137.0,1,0,1,0,1,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,11,0.9166666666666666,12.733333333333334,15,0,0,1,0.8
1,1,1,133.1,4,19,2,1,128.2,0,0,1,0,0,23,7,1,2,0,9.4,-0.8,-3.12,Dropout,0,17,17,1.0,14.795454545454547,25,0,0,0,0.68
1,1,1,133.0,1,4,9,5,129.2,1,1,0,1,0,20,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,0,0,0.0,0.0,0,0,1,0,0.0
1,1,1,134.0,2,1,3,3,129.5,1,0,1,1,0,18,0,0,0,0,16.2,0.3,-0.92,Graduate,1,12,12,1.0,12.916666666666666,14,0,0,0,0.8571428571428571
1,1,1,125.0,19,19,9,7,129.6,1,0,1,1,0,18,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,12,1.0,12.833333333333334,14,0,0,0,0.8571428571428571
1,1,1,135.0,1,19,141,193,121.7,1,0,1,1,0,18,0,0,0,0,8.9,1.4,3.51,Enrolled,2,10,8,0.8,11.9,16,0,0,0,0.625
1,1,1,132.0,19,1,9,9,141.8,1,0,1,1,0,20,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,12,1.0,12.0,12,0,0,0,1.0
1,1,1,135.0,3,1,2,4,129.8,1,0,1,1,0,20,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,8,0.6666666666666666,12.775,17,0,0,0,0.7058823529411765
1,1,39,100.0,1,1,4,4,106.0,0,0,1,1,0,21,2,0,5,0,12.4,0.5,1.79,Dropout,0,16,10,0.625,11.4,16,0,0,0,1.0
1,1,1,144.0,19,19,9,4,121.6,0,0,1,1,0,22,0,0,0,0,13.9,-0.3,0.79,Enrolled,2,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,125.0,19,1,5,4,121.5,1,0,1,1,0,20,0,0,0,0,11.1,0.6,2.02,Dropout,0,10,10,1.0,15.185714285714287,14,0,0,0,0.7142857142857143
1,1,1,133.1,1,37,9,9,117.0,0,1,1,1,0,19,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,0,0,0.0,0.0,0,0,1,0,0.0
1,1,39,130.0,38,19,9,5,130.0,1,0,1,1,0,19,0,0,0,0,12.4,0.5,1.79,Enrolled,2,10,5,0.5,12.05,19,0,0,0,0.5263157894736842
1,1,1,117.0,1,1,4,4,117.7,1,0,1,1,0,20,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,14.261904761904763,16,0,0,0,0.75
1,1,39,140.0,19,37,5,7,140.0,1,0,1,1,0,19,2,0,1,0,12.4,0.5,1.79,Dropout,0,12,6,0.5,12.25,26,0,0,0,0.46153846153846156
1,1,1,132.0,1,12,3,3,133.1,1,0,1,1,0,19,0,0,0,0,11.1,0.6,2.02,Dropout,0,11,5,0.45454545454545453,11.25,17,0,0,0,0.6470588235294118
1,1,1,133.1,2,2,2,2,100.0,0,1,1,1,0,24,2,0,1,0,8.9,1.4,3.51,Enrolled,2,14,13,0.9285714285714286,12.488095238095237,16,0,1,0,0.875
1,1,1,132.0,19,1,5,4,119.1,0,1,1,1,0,18,0,0,0,0,10.8,1.4,1.74,Dropout,0,12,7,0.5833333333333334,11.904761904761905,17,0,1,0,0.7058823529411765
1,1,1,148.0,19,19,9,8,129.8,0,0,0,1,1,18,0,0,0,0,8.9,1.4,3.51,Enrolled,2,10,10,1.0,14.6,12,0,1,1,0.8333333333333334
1,1,1,133.0,19,38,9,7,131.3,1,1,1,0,0,18,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,10,0.8333333333333334,12.7,14,0,1,0,0.8571428571428571
1,1,1,143.0,1,1,7,7,136.7,1,0,1,0,0,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,13.166666666666668,12,0,0,0,1.0
1,1,1,143.0,19,37,9,9,126.2,1,0,1,0,1,21,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,12,1.0,13.416666666666668,14,0,0,1,0.8571428571428571
1,1,1,133.1,37,37,9,9,109.6,0,0,1,0,0,18,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,9,0.75,11.625,28,0,0,0,0.42857142857142855
1,1,1,141.0,1,19,3,3,131.9,1,0,1,0,1,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,15,15,1.0,15.597589285714285,15,0,0,1,1.0
1,1,1,140.0,19,37,9,9,140.7,1,0,1,0,1,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,14.583333333333332,12,0,0,1,1.0
1,0,1,134.0,3,19,2,4,120.7,1,0,1,0,0,23,0,0,0,0,13.9,-0.3,0.79,Dropout,0,12,4,0.3333333333333333,5.5,14,0,0,0,0.8571428571428571
1,1,1,118.0,3,19,2,4,113.8,1,0,1,0,0,21,0,0,0,0,8.9,1.4,3.51,Graduate,1,10,7,0.7,11.708333333333332,18,0,0,0,0.5555555555555556
1,1,1,135.0,19,38,7,5,121.0,0,0,1,0,0,20,0,0,0,0,9.4,-0.8,-3.12,Enrolled,2,12,2,0.16666666666666666,11.5,26,0,0,0,0.46153846153846156
1,0,1,119.0,34,34,0,0,112.4,1,0,1,0,0,26,4,0,2,0,7.6,2.6,0.32,Dropout,0,13,9,0.6923076923076923,11.285714285714285,29,1,0,0,0.4482758620689655
1,1,1,145.0,1,19,4,4,131.0,1,0,1,0,1,18,0,0,0,0,7.6,2.6,0.32,Enrolled,2,12,11,0.9166666666666666,11.683333333333334,16,0,0,1,0.75
1,1,1,143.0,3,37,9,9,142.7,1,0,1,0,0,18,0,0,0,0,16.2,0.3,-0.92,Dropout,0,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,123.0,19,19,9,8,125.5,0,0,0,0,1,19,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,14.05952380952381,13,0,1,1,0.9230769230769231
1,1,1,108.0,19,1,9,3,107.8,1,0,1,0,1,20,0,0,0,0,13.9,-0.3,0.79,Graduate,1,15,13,0.8666666666666667,12.678571428571429,19,0,0,1,0.7894736842105263
1,1,1,117.0,38,19,7,7,110.4,1,1,0,0,0,19,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,8,0.6666666666666666,11.25,17,0,1,0,0.7058823529411765
1,1,39,140.0,37,19,191,102,136.1,1,1,1,0,0,21,3,0,2,0,12.4,0.5,1.79,Enrolled,2,12,5,0.4166666666666667,12.25,14,0,1,0,0.8571428571428571
1,1,1,170.0,37,37,4,6,138.3,0,0,1,0,0,33,5,0,5,0,10.8,1.4,1.74,Graduate,1,19,16,0.8421052631578947,12.708333333333332,28,1,0,0,0.6785714285714286
1,1,1,157.0,3,38,4,6,142.3,0,0,1,0,0,18,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,8,0.8,12.75,13,0,0,0,0.7692307692307693
1,1,6,141.0,37,1,9,4,145.0,0,0,1,0,0,21,12,12,12,12,7.6,2.6,0.32,Graduate,1,42,36,0.8571428571428571,14.933333333333334,66,0,0,0,0.6363636363636364
1,1,1,125.0,3,19,2,3,125.7,1,0,1,0,0,19,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,12.333333333333332,13,0,0,0,0.9230769230769231
4,1,19,133.1,38,19,9,9,108.0,0,1,0,0,0,33,0,0,0,0,8.9,1.4,3.51,Enrolled,2,14,13,0.9285714285714286,12.761904761904763,15,1,1,0,0.9333333333333333
2,1,1,143.0,38,38,5,5,128.7,1,0,1,0,0,18,0,0,0,0,15.5,2.8,-4.06,Graduate,1,15,15,1.0,14.182500000000001,18,0,0,0,0.8333333333333334
1,1,1,142.0,1,19,4,4,128.0,0,0,1,0,1,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,13.642857142857142,15,0,0,1,0.8
1,1,1,150.0,19,38,4,4,146.5,1,0,1,0,1,20,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,13.083333333333332,13,0,0,1,0.9230769230769231
1,1,1,112.0,37,37,6,6,106.1,1,0,0,0,0,20,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,0,0.0,0.0,0,0,1,0,0.0
1,0,1,133.1,19,1,1,1,118.0,0,0,1,0,1,20,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,11,0.9166666666666666,12.833333333333332,18,0,0,1,0.6666666666666666
1,1,1,125.0,1,37,4,9,117.0,1,0,1,0,1,19,0,0,0,1,10.8,1.4,1.74,Graduate,1,10,9,0.9,12.666666666666668,14,0,0,1,0.7142857142857143
1,1,1,121.0,38,37,8,8,115.4,1,0,1,0,1,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,11.773809523809524,13,0,0,1,0.9230769230769231
1,1,1,133.1,41,1,2,3,117.0,1,0,1,0,0,21,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,12.547619047619047,15,0,0,0,0.8
1,1,1,133.1,3,3,4,2,144.9,1,0,1,0,0,26,0,0,0,0,12.4,0.5,1.79,Enrolled,2,12,7,0.5833333333333334,12.275,30,1,0,0,0.4
1,1,1,135.0,37,37,8,6,127.0,0,0,1,0,0,21,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,0,0.0,0.0,0,0,0,0,0.0
1,1,1,132.0,19,38,5,5,118.0,1,0,1,0,0,18,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,14,0.875,12.328571428571427,16,0,0,0,1.0
5,1,19,133.1,37,37,9,8,118.0,0,0,1,0,0,27,0,0,0,0,12.4,0.5,1.79,Dropout,0,14,7,0.5,10.833333333333332,24,1,0,0,0.5833333333333334
1,1,1,135.0,1,38,3,9,126.4,1,0,1,0,1,20,5,0,5,0,15.5,2.8,-4.06,Graduate,1,24,23,0.9583333333333334,12.988636363636363,24,0,0,1,1.0
1,1,39,110.0,19,3,7,10,110.0,0,0,1,0,0,21,0,0,0,2,16.2,0.3,-0.92,Enrolled,2,12,9,0.75,12.541666666666668,16,0,0,0,0.75
1,1,1,133.0,38,37,9,9,124.4,1,0,1,0,1,18,0,0,0,0,15.5,2.8,-4.06,Graduate,1,15,15,1.0,14.2125,15,0,0,1,1.0
1,1,39,140.0,1,19,9,9,140.0,1,0,1,0,0,20,1,0,1,0,16.2,0.3,-0.92,Enrolled,2,12,11,0.9166666666666666,12.177777777777777,24,0,0,0,0.5
1,1,1,135.0,1,19,4,10,129.4,1,0,1,0,0,18,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,12,1.0,12.5,13,0,0,0,0.9230769230769231
1,1,39,140.0,1,1,3,5,141.7,0,0,1,0,1,20,3,0,2,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,12.833333333333334,12,0,0,1,1.0
1,1,1,144.0,1,19,4,10,132.1,1,0,1,0,1,19,0,1,0,0,12.7,3.7,-1.7,Graduate,1,10,6,0.6,12.833333333333332,17,0,0,0,0.5882352941176471
1,1,1,122.0,37,3,9,2,116.8,1,0,1,0,0,20,0,0,0,0,13.9,-0.3,0.79,Graduate,1,15,13,0.8666666666666667,13.871428571428572,16,0,0,0,0.9375
1,0,1,143.0,19,37,5,8,135.0,0,0,1,0,1,20,0,0,0,0,10.8,1.4,1.74,Graduate,1,10,10,1.0,12.616666666666667,11,0,0,1,0.9090909090909091
1,1,39,150.0,38,1,5,5,150.0,0,0,1,0,0,20,0,1,0,0,12.7,3.7,-1.7,Enrolled,2,10,6,0.6,12.875,17,0,0,0,0.5882352941176471
1,1,1,124.0,19,1,7,10,116.0,1,1,1,0,0,19,0,0,0,0,13.9,-0.3,0.79,Dropout,0,11,0,0.0,0.0,12,0,1,0,0.9166666666666666
1,1,1,156.0,3,3,123,122,155.0,0,0,1,0,0,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,13.767857142857142,15,0,0,0,0.8
1,1,1,142.0,38,38,9,10,127.0,1,0,1,0,0,18,0,0,0,0,10.8,1.4,1.74,Graduate,1,10,8,0.8,12.466666666666667,16,0,0,0,0.625
1,1,1,142.0,38,37,9,8,130.8,1,0,1,0,1,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,15,13,0.8666666666666667,12.627380952380953,18,0,0,1,0.8333333333333334
1,1,1,126.0,12,37,5,9,121.8,1,0,1,0,0,19,0,0,0,0,12.4,0.5,1.79,Dropout,0,15,13,0.8666666666666667,13.75154761904762,18,0,0,0,0.8333333333333334
1,1,19,133.1,37,37,9,4,140.0,0,0,1,1,0,43,0,0,0,0,16.2,0.3,-0.92,Enrolled,2,12,11,0.9166666666666666,12.508928571428571,22,1,0,0,0.5454545454545454
2,1,1,170.0,37,25,0,4,148.5,0,0,1,1,0,47,8,0,5,0,9.4,-0.8,-3.12,Dropout,0,17,13,0.7647058823529411,14.0125,21,1,0,0,0.8095238095238095
1,1,1,130.0,34,34,99,99,109.8,1,0,0,1,0,23,0,0,0,0,7.6,2.6,0.32,Dropout,0,5,0,0.0,0.0,5,0,1,0,1.0
1,1,1,133.0,19,19,9,9,119.7,1,1,1,0,1,19,0,0,0,0,8.9,1.4,3.51,Graduate,1,12,12,1.0,12.666666666666666,15,0,1,1,0.8
1,1,1,122.0,3,3,2,2,122.0,1,0,1,0,0,20,0,0,0,0,12.7,3.7,-1.7,Graduate,1,16,12,0.75,12.491666666666667,22,0,0,0,0.7272727272727273
1,1,1,138.0,1,3,4,4,147.5,1,0,1,0,1,19,6,0,4,0,8.9,1.4,3.51,Graduate,1,23,23,1.0,13.916666666666666,24,0,0,1,0.9583333333333334
1,1,1,163.0,37,37,9,9,150.8,1,0,1,0,0,19,0,0,0,0,15.5,2.8,-4.06,Graduate,1,12,12,1.0,15.25,21,0,0,0,0.5714285714285714
1,1,39,150.0,19,37,4,7,150.0,1,0,1,0,0,19,2,0,1,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,13.571428571428571,15,0,0,0,0.8
1,0,19,133.1,19,19,144,141,131.5,0,1,1,0,1,39,0,0,0,0,11.1,0.6,2.02,Graduate,1,12,10,0.8333333333333334,12.791666666666668,18,1,1,1,0.6666666666666666
1,1,1,144.0,1,1,3,5,127.2,1,0,1,0,1,20,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,12,1.0,12.833333333333332,14,0,0,1,0.8571428571428571
1,1,1,118.0,38,19,9,3,111.0,1,0,1,0,0,21,0,0,0,0,7.6,2.6,0.32,Graduate,1,12,12,1.0,12.583333333333332,12,0,0,0,1.0
1,1,1,101.0,37,19,9,7,119.9,1,1,0,0,0,22,5,0,2,1,9.4,-0.8,-3.12,Graduate,1,21,13,0.6190476190476191,11.069444444444445,36,0,1,0,0.5833333333333334
1,1,1,133.0,19,38,5,0,133.7,1,0,1,0,0,19,0,0,0,0,7.6,2.6,0.32,Dropout,0,11,1,0.09090909090909091,6.5,21,0,0,0,0.5238095238095238
1,1,1,133.1,1,19,141,114,140.0,1,0,1,0,0,22,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,15.583333333333332,12,0,0,0,1.0
1,1,1,124.0,19,19,3,3,113.9,1,0,1,0,1,19,0,0,0,0,12.7,3.7,-1.7,Graduate,1,12,12,1.0,12.333333333333332,15,0,0,1,0.8
1,1,1,127.0,37,38,9,9,120.7,1,1,1,1,0,18,0,0,0,0,7.6,2.6,0.32,Dropout,0,0,0,0.0,0.0,0,0,1,0,0.0
5,1,1,133.1,19,19,9,9,119.8,0,0,1,1,0,26,0,0,0,0,11.1,0.6,2.02,Enrolled,2,10,10,1.0,11.1,14,1,0,0,0.7142857142857143
1,0,1,110.0,37,37,9,9,121.8,0,0,0,1,0,36,0,0,0,0,12.7,3.7,-1.7,Dropout,0,10,0,0.0,0.0,10,1,1,0,1.0
1,1,1,110.0,19,2,5,5,117.7,1,1,1,1,1,20,0,0,0,0,12.4,0.5,1.79,Graduate,1,0,0,0.0,0.0,0,0,1,0,0.0
2,1,1,160.0,37,37,9,7,110.0,0,0,1,1,0,30,0,0,0,0,15.5,2.8,-4.06,Dropout,0,10,6,0.6,11.25,14,1,0,0,0.7142857142857143
1,1,1,120.0,1,1,4,10,134.4,0,0,1,1,0,24,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,12,1.0,15.807142857142857,17,0,0,0,0.7058823529411765
1,1,1,133.1,34,34,0,0,125.3,0,0,1,1,0,26,11,0,12,1,7.6,2.6,0.32,Dropout,0,29,22,0.7586206896551724,11.227272727272727,30,1,0,0,0.9666666666666667
1,1,1,132.0,19,38,9,7,119.1,0,0,0,1,0,19,0,0,0,0,13.9,-0.3,0.79,Dropout,0,10,1,0.1,6.0,22,0,1,0,0.45454545454545453
5,1,1,130.0,19,38,9,10,146.0,0,0,1,1,0,34,0,0,0,0,12.4,0.5,1.79,Graduate,1,12,9,0.75,11.925,19,1,0,0,0.631578947368421
1,1,1,130.0,1,1,1,1,130.0,1,0,1,1,0,33,0,2,0,0,9.4,-0.8,-3.12,Enrolled,2,10,4,0.4,13.5,19,1,0,0,0.5263157894736842
1,1,1,129.0,19,1,9,4,122.0,1,0,1,1,0,19,0,1,0,0,9.4,-0.8,-3.12,Graduate,1,10,9,0.9,11.175,18,0,0,0,0.5555555555555556
1,1,1,130.0,19,1,4,5,118.1,1,1,0,1,0,26,0,0,0,0,8.9,1.4,3.51,Dropout,0,10,2,0.2,10.5,25,1,1,0,0.4
1,1,1,140.0,38,37,7,7,105.2,0,0,1,1,0,29,0,0,0,0,16.2,0.3,-0.92,Dropout,0,12,1,0.08333333333333333,7.0,13,1,0,0,0.9230769230769231
1,1,1,131.0,19,37,9,7,123.3,1,0,1,1,1,19,0,0,0,0,8.9,1.4,3.51,Dropout,0,10,7,0.7,12.55,17,0,0,1,0.5882352941176471
1,1,1,129.0,1,1,9,9,124.8,1,0,1,1,0,18,0,0,0,0,12.7,3.7,-1.7,Dropout,0,0,0,0.0,0.0,0,0,0,0,0.0
1,0,19,133.1,19,37,9,9,149.4,0,0,0,1,0,29,0,0,0,0,11.1,0.6,2.02,Dropout,0,10,3,0.3,11.666666666666668,20,1,1,0,0.5
1,1,1,112.0,37,37,9,9,108.5,0,0,1,1,0,21,0,0,0,0,9.4,-0.8,-3.12,Graduate,1,12,11,0.9166666666666666,12.033333333333333,13,0,0,0,0.9230769230769231
1,1,1,119.0,1,1,4,10,125.0,0,0,1,1,0,19,0,0,0,0,10.8,1.4,1.74,Enrolled,2,12,7,0.5833333333333334,10.65,17,0,0,0,0.7058823529411765
1,1,1,133.1,38,38,5,10,101.0,0,0,1,1,0,20,0,0,0,0,15.5,2.8,-4.06,Graduate,1,15,12,0.8,12.367410714285715,29,0,0,0,0.5172413793103449
1,1,1,123.0,3,1,2,5,112.9,0,0,1,1,0,18,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,0,0.0,0.0,10,0,0,0,1.0
1,1,1,131.0,38,37,5,5,120.2,1,0,1,1,0,18,0,0,0,0,15.5,2.8,-4.06,Enrolled,2,12,11,0.9166666666666666,12.116666666666667,14,0,0,0,0.8571428571428571
1,1,1,120.0,34,34,99,99,111.6,0,1,1,1,1,21,0,0,0,0,10.8,1.4,1.74,Enrolled,2,10,8,0.8,12.716666666666667,14,0,1,1,0.7142857142857143
1,1,1,125.0,1,1,4,2,134.1,1,0,1,1,0,20,0,0,0,0,8.9,1.4,3.51,Dropout,0,10,0,0.0,0.0,0,0,0,0,0.0
1,1,1,133.1,37,37,9,9,101.6,0,0,1,1,1,30,0,0,0,0,12.7,3.7,-1.7,Dropout,0,10,0,0.0,0.0,16,1,0,0,0.625
1,1,1,121.0,37,38,4,1,111.9,1,0,1,1,0,19,0,0,0,0,13.9,-0.3,0.79,Graduate,1,12,12,1.0,14.083333333333332,12,0,0,0,1.0
1,1,1,148.0,1,19,9,6,118.4,1,0,1,1,0,30,0,0,0,0,8.9,1.4,3.51,Dropout,0,10,9,0.9,13.325,14,1,0,0,0.7142857142857143
1,1,1,139.0,38,1,5,5,127.1,1,0,1,1,1,22,0,0,0,0,12.7,3.7,-1.7,Graduate,1,10,9,0.9,11.225,21,0,0,1,0.47619047619047616
1,1,1,125.0,37,37,5,10,120.5,1,0,1,1,0,22,0,0,0,0,12.4,0.5,1.79,Graduate,1,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,128.0,1,1,9,10,136.1,1,1,0,1,0,19,0,0,0,0,11.1,0.6,2.02,Dropout,0,12,11,0.9166666666666666,12.233333333333334,14,0,1,0,0.8571428571428571
1,1,1,132.0,1,19,5,3,124.0,1,0,1,1,0,21,0,0,0,0,7.6,2.6,0.32,Dropout,0,10,7,0.7,11.791666666666668,12,0,0,0,0.8333333333333334
1,1,1,137.0,38,38,151,151,141.6,0,0,1,1,0,21,0,0,0,0,7.6,2.6,0.32,Graduate,1,10,9,0.9,12.125,14,0,0,0,0.7142857142857143
1,1,39,160.0,19,38,9,9,160.0,1,1,1,1,1,21,0,0,0,0,15.5,2.8,-4.06,Dropout,0,0,0,0.0,0.0,0,0,1,0,0.0
1,1,1,120.0,1,19,4,7,110.0,0,0,1,1,0,27,0,0,0,0,15.5,2.8,-4.06,Dropout,0,10,6,0.6,10.541666666666668,22,1,0,0,0.45454545454545453
1,1,1,134.0,37,37,1,1,100.0,1,0,1,1,0,32,0,0,0,0,13.9,-0.3,0.79,Dropout,0,14,0,0.0,0.0,15,1,0,0,0.9333333333333333
1,1,12,133.1,37,1,9,3,120.0,0,1,0,1,0,40,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,0,0.0,0.0,19,1,1,0,0.631578947368421
1,1,1,116.0,37,1,5,3,124.8,1,0,1,1,0,20,0,0,0,0,7.6,2.6,0.32,Enrolled,2,10,4,0.4,13.416666666666668,19,0,0,0,0.5263157894736842
1,1,39,140.0,4,4,2,10,140.0,1,0,1,1,0,20,1,0,1,0,12.7,3.7,-1.7,Dropout,0,10,4,0.4,11.5,21,0,0,0,0.47619047619047616
1,1,1,140.0,37,37,9,9,124.3,1,0,1,1,0,18,0,0,0,0,7.6,2.6,0.32,Graduate,1,0,0,0.0,0.0,0,0,0,0,0.0
1,1,1,122.0,1,38,1,7,118.9,0,0,1,1,0,21,0,0,0,0,12.7,3.7,-1.7,Dropout,0,10,2,0.2,5.25,24,0,0,0,0.4166666666666667
1,1,1,141.0,19,37,5,8,130.2,0,0,1,1,0,18,0,0,0,0,12.7,3.7,-1.7,Dropout,0,12,6,0.5,6.75,6,0,0,0,2.0
1,1,1,120.0,1,3,144,123,120.0,0,0,1,1,0,19,0,0,0,0,16.2,0.3,-0.92,Enrolled,2,12,1,0.08333333333333333,5.5,36,0,0,0,0.3333333333333333
5,1,3,140.0,37,37,7,7,140.0,0,0,0,1,0,30,0,0,0,0,15.5,2.8,-4.06,Dropout,0,12,1,0.08333333333333333,5.0,12,1,1,0,1.0
1,1,12,133.1,19,1,9,1,130.0,0,0,1,1,0,29,0,2,0,0,15.5,2.8,-4.06,Dropout,0,12,0,0.0,0.0,25,1,0,0,0.48
1,1,1,137.0,1,1,4,4,130.4,1,1,1,1,0,18,0,0,0,2,7.6,2.6,0.32,Dropout,0,10,4,0.4,11.333333333333332,17,0,1,0,0.5882352941176471
1,1,1,122.0,1,1,9,9,116.1,1,0,1,1,1,18,0,0,0,0,9.4,-0.8,-3.12,Dropout,0,10,9,0.9,12.225,11,0,0,1,0.9090909090909091
1,1,39,130.0,1,1,3,10,130.0,0,0,1,1,0,22,4,1,2,0,15.5,2.8,-4.06,Dropout,0,17,11,0.6470588235294118,11.533333333333333,34,0,0,0,0.5
1,0,1,140.0,37,37,5,5,124.3,1,0,0,1,0,27,0,0,0,0,12.7,3.7,-1.7,Dropout,0,10,0,0.0,0.0,10,1,1,0,1.0
1,1,1,125.0,38,1,9,7,125.0,1,0,1,1,0,20,0,0,0,0,10.8,1.4,1.74,Graduate,1,12,9,0.75,14.125,18,0,0,0,0.6666666666666666
1,0,2,110.0,19,38,9,10,110.0,0,0,1,1,0,42,8,0,7,0,11.1,0.6,2.02,Graduate,1,23,21,0.9130434782608695,14.327272727272728,23,1,0,0,1.0
1,1,1,133.1,38,38,4,8,115.0,0,1,1,1,0,21,8,0,4,0,15.5,2.8,-4.06,Graduate,1,24,24,1.0,14.5,27,0,1,0,0.8888888888888888
1,1,1,132.0,1,38,7,7,129.6,0,0,1,1,0,23,0,0,0,0,16.2,0.3,-0.92,Graduate,1,15,13,0.8666666666666667,12.341666666666667,20,0,0,0,0.75
1,1,1,122.0,38,38,9,9,128.8,1,0,1,1,0,21,4,0,4,0,8.9,1.4,3.51,Dropout,0,24,9,0.375,13.35,25,0,0,0,0.96
1,1,1,155.0,4,3,1,1,144.2,1,0,1,1,0,19,0,0,0,0,12.7,3.7,-1.7,Graduate,1,0,0,0.0,0.0,0,0,0,0,0.0
2,1,1,120.0,37,37,7,7,134.0,0,0,1,1,1,40,0,0,0,0,8.9,1.4,3.51,Dropout,0,12,10,0.8333333333333334,12.541666666666668,17,1,0,1,0.7058823529411765
1,1,1,129.0,19,1,9,5,112.0,0,0,1,1,0,22,5,0,5,2,12.7,3.7,-1.7,Dropout,0,18,12,0.6666666666666666,11.225,23,0,0,0,0.782608695652174
1,1,1,144.0,38,37,9,9,128.8,1,0,1,1,0,19,0,0,0,0,7.6,2.6,0.32,Graduate,1,14,12,0.8571428571428571,13.2,14,0,0,0,1.0
1,1,1,130.0,19,37,9,9,134.0,0,0,1,1,1,24,0,0,0,0,12.7,3.7,-1.7,Enrolled,2,10,9,0.9,12.916666666666668,16,0,0,1,0.625
1,1,1,133.1,3,1,2,4,125.0,0,0,1,1,0,21,0,0,0,0,12.7,3.7,-1.7,Enrolled,2,12,7,0.5833333333333334,11.416666666666668,24,0,0,0,0.5
1,1,1,133.0,3,1,9,3,123.2,1,0,1,1,0,18,0,0,0,0,8.9,1.4,3.51,Graduate,1,10,10,1.0,14.1,11,0,0,0,0.9090909090909091
1,1,1,131.0,37,37,9,7,118.4,0,0,1,1,0,18,0,0,0,4,7.6,2.6,0.32,Dropout,0,10,2,0.2,5.75,20,0,0,0,0.5
